beds,baths,area,price,county
2.0,2.0,85.93459680416203,790000, Jumeirah Lake Towers (JLT)
0.6,1.0,50.16722408026756,525000, Business Bay
1.0,2.0,69.67670011148273,345000, International City
5.0,7.0,703.7346711259755,5990000, Jumeirah Golf Estate
1.0,2.0,64.75287997027128,420000, Dubai Silicon Oasis
0.6,1.0,38.64734299516908,395000, Jumeirah Village Circle (JVC)
0.6,1.0,41.80602006688964,473333, Jumeirah Village Circle (JVC)
2.0,3.0,194.1657376439985,1200000, Jumeirah Village Circle (JVC)
1.0,1.0,60.572277963582316,1082888, Dubai Hills Estate
2.0,3.0,148.45782237086587,1290000, Green Community
1.0,2.0,98.75510962467484,625000, Jumeirah Village Circle (JVC)
3.0,3.0,91.60163507989596,967778, Arjan
1.0,2.0,80.73206986250464,1580000, Business Bay
6.0,7.0,600.1486436269046,3900000, Dubailand
3.0,4.0,179.85878855444074,1781000, Serena
0.6,1.0,49.42400594574508,740000, Bur Dubai
0.6,1.0,39.39056112969157,750000, Business Bay
1.0,2.0,66.98253437383873,305000, International City
3.0,4.0,188.03418803418805,1200000, Town Square
4.0,5.0,483.09178743961354,4900000, Jumeirah Islands
1.0,2.0,64.19546636937942,654000, Arjan
0.6,1.0,43.66406540319584,239999, International City
3.0,4.0,181.1594202898551,1250000, Jumeirah Lake Towers (JLT)
3.0,3.0,185.8045336306206,1300000, Dubailand
0.6,1.0,37.71832032701598,425000, Jumeirah Village Circle (JVC)
1.0,2.0,73.85730211817169,750000, Dubai Sports City
2.0,3.0,139.16759568933483,900000, Remraam
3.0,5.0,222.96544035674472,1450000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,77.20178372352287,806828, Jumeirah Village Circle (JVC)
3.0,4.0,179.95169082125605,1235888, Arabian Ranches 3
2.0,2.0,113.71237458193981,1400000, Dubai Marina
5.0,6.0,524.7120029728726,2199999, Dubailand
2.0,3.0,118.91490152359718,1900000, The Views
0.6,1.0,53.883314752879976,1062000, Business Bay
1.0,2.0,73.85730211817169,580000, Dubai Sports City
2.0,2.0,90.02229654403568,750000, Jumeirah Lake Towers (JLT)
2.0,2.0,83.05462653288741,984000, Business Bay
4.0,5.0,380.8063916759569,3900000, The Meadows
1.0,2.0,99.31252322556671,802000, Jumeirah Village Circle (JVC)
2.0,2.0,139.16759568933483,830000, Remraam
4.0,5.0,332.032701597919,2200000, Jumeirah Village Circle (JVC)
2.0,2.0,94.57450761798589,917000, Arjan
2.0,3.0,130.8992939427722,1000000, Jumeirah Lake Towers (JLT)
2.0,3.0,119.56521739130436,1100000, Dubai Silicon Oasis
2.0,3.0,179.02266815310296,1299000, Green Community
1.0,2.0,46.07952434039391,724888, Dubai Hills Estate
3.0,4.0,249.25678186547754,1700000, Al Furjan
3.0,4.0,202.52694165737645,1700000, Reem
2.0,3.0,166.57376439985137,1111888, Town Square
4.0,5.0,495.91230026012636,4600000, Jumeirah Islands
3.0,4.0,159.97770345596433,1000000, Akoya Oxygen
2.0,3.0,175.49238201412115,1600000, Arabian Ranches
1.0,1.0,58.43552582683018,500000, International City
4.0,5.0,246.65551839464885,1852888, Arabian Ranches 3
2.0,2.0,121.60906726124118,1185000, Jumeirah Lake Towers (JLT)
3.0,3.0,725.2879970271275,18750000, Palm Jumeirah
1.0,2.0,120.21553325901152,1000000, Dubai Marina
1.0,2.0,56.02006688963211,749000, Business Bay
5.0,6.0,371.42326272761056,4000000, The Meadows
3.0,3.0,204.38498699368265,1299955, International City
1.0,2.0,67.07543664065403,800000, Jumeirah Lake Towers (JLT)
1.0,2.0,78.03790412486065,980000, Jumeirah Lake Towers (JLT)
3.0,4.0,132.01412114455593,950000, Town Square
5.0,5.0,510.9624674842066,3750000, The Villa
3.0,4.0,224.73058342623563,1799999, Al Furjan
3.0,3.0,135.54440728353774,2040000, Mohammad Bin Rashid City
2.0,1.0,83.61204013377927,1000000, Dubai Hills Estate
1.0,2.0,62.987736900780384,550000, Dubai Sports City
1.0,2.0,53.232998885172805,871000, Business Bay
2.0,2.0,106.83760683760684,800000, Remraam
2.0,3.0,105.90858416945375,1224280, Dubai Science Park
3.0,4.0,174.74916387959868,1350500, Mudon
2.0,2.0,108.69565217391305,950000, Dubai Sports City
1.0,1.0,106.74470457079154,1249999, The Views
1.0,2.0,65.12448903753251,525000, Arjan
2.0,3.0,161.5570419918246,970000, Dubai Marina
1.0,1.0,74.50761798587887,1190000, Jumeirah Lake Towers (JLT)
6.0,6.0,480.4905239687849,4000000, Arabian Ranches
1.0,2.0,72.55667038275735,500000, Arjan
0.6,1.0,50.16722408026756,360000, Jumeirah Village Circle (JVC)
4.0,4.0,237.64399851356376,2099000, Dubai Sports City
2.0,2.0,205.96432552954295,2025000, The Views
3.0,4.0,154.77517651430696,3940689, Palm Jumeirah
1.0,2.0,90.2081010776663,1716000, Business Bay
6.0,5.0,302.76848755109626,3850000, DAMAC Hills (Akoya by DAMAC)
3.0,4.0,207.54366406540322,1705000, Motor City
0.6,1.0,36.69639539204757,470000, Downtown Jebel Ali
5.0,5.0,510.8695652173913,6380000, DAMAC Hills (Akoya by DAMAC)
5.0,4.0,380.8063916759569,3649000, Arabian Ranches
1.0,2.0,78.96692679301376,750000, DAMAC Hills (Akoya by DAMAC)
7.0,7.0,929.022668153103,13000000, Arabian Ranches
1.0,2.0,91.78743961352657,900000, Business Bay
6.0,6.0,613.154960981048,10700000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,37.25380899293943,443000, Jumeirah Village Circle (JVC)
1.0,2.0,103.77183203270161,960000, Jumeirah Village Circle (JVC)
2.0,2.0,83.79784466740989,860000, Jumeirah Golf Estate
3.0,4.0,211.35265700483092,1244999, Town Square
3.0,5.0,204.38498699368265,1450000, Town Square
1.0,1.0,68.74767744332962,680000, The Greens
3.0,3.0,226.3099219620959,2500000, The Lakes
4.0,4.0,223.7086584912672,2000000, Dubai Marina
0.6,1.0,40.22668153102936,432770, Jumeirah Village Circle (JVC)
3.0,4.0,423.1698253437384,5299000, Palm Jumeirah
2.0,3.0,102.19249349684132,1006500, Jumeirah Village Circle (JVC)
4.0,5.0,354.4221479004088,3170000, Nad Al Sheba
1.0,2.0,121.05165366034932,1350000, Palm Jumeirah
0.6,1.0,56.39167595689335,1025000, Palm Jumeirah
4.0,4.0,225.00929022668154,1750000, Town Square
0.6,1.0,53.883314752879976,700000, Business Bay
0.6,1.0,46.72984020810108,578692, Arjan
4.0,5.0,335.2842809364549,4511888, Serena
1.0,1.0,71.81345224823487,465000, Dubai Production City (IMPZ)
1.0,3.0,149.47974730583428,3010000, Pearl Jumeirah
5.0,6.0,592.1590486807878,13329069, Jumeirah Lake Towers (JLT)
4.0,5.0,205.96432552954295,1250000, Akoya Oxygen
1.0,2.0,133.68636194723152,1050000, Jumeirah Lake Towers (JLT)
0.6,1.0,34.559643255295434,975000, Palm Jumeirah
2.0,2.0,84.44816053511707,1550999, Business Bay
5.0,5.0,510.9624674842066,7725000, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,68.74767744332962,690000, The Greens
3.0,5.0,360.55369751021925,4200000, Dubai Marina
0.6,1.0,28.52099591230026,315000, Jumeirah Village Circle (JVC)
5.0,6.0,314.2883686361947,3000000, Arabian Ranches 2
0.6,1.0,45.52211073950205,355000, Dubai Sports City
3.0,3.0,91.9732441471572,967778, Arjan
1.0,2.0,88.25715347454478,1750000, Palm Jumeirah
3.0,4.0,195.09476031215164,1299000, Umm Suqeim
1.0,2.0,74.0431066518023,800000, Dubai Marina
4.0,5.0,615.2917131178001,7842615, Jumeirah Golf Estate
2.0,2.0,134.24377554812338,990000, Dubai Silicon Oasis
3.0,4.0,182.3671497584541,4200000, Business Bay
2.0,3.0,117.05685618729098,700000, Dubai Production City (IMPZ)
2.0,2.0,101.17056856187291,700000, Jumeirah Lake Towers (JLT)
1.0,1.0,75.25083612040135,949000, Old Town
3.0,3.0,200.2043849869937,1399999, Serena
1.0,2.0,71.90635451505017,552900, Jumeirah Village Circle (JVC)
0.6,1.0,50.44593088071349,449999, Jumeirah Village Circle (JVC)
0.6,1.0,37.16090672612412,339000, Jumeirah Village Circle (JVC)
1.0,2.0,83.61204013377927,830000, Jumeirah Village Circle (JVC)
2.0,2.0,195.09476031215164,2800000, Palm Jumeirah
3.0,4.0,203.45596432552955,1100000, Town Square
1.0,2.0,87.14232627276107,539516, Dubai Sports City
4.0,5.0,623.2813080639168,9500000, Palm Jumeirah
3.0,3.0,226.3099219620959,2195000, Arabian Ranches
2.0,3.0,86.6778149386845,731000, International City
1.0,2.0,77.29468599033817,620000, Jumeirah Village Circle (JVC)
2.0,3.0,183.01746562616128,895000, Dubailand
1.0,2.0,90.57971014492755,2062888, Business Bay
2.0,3.0,99.49832775919732,1100000, Dubai Marina
7.0,7.0,855.8156819026385,15500000, Dubai Hills Estate
4.0,5.0,225.10219249349686,1715888, Town Square
2.0,3.0,186.17614269788183,1050000, Jumeirah Village Circle (JVC)
1.0,2.0,68.00445930880714,1065000, Mohammad Bin Rashid City
2.0,2.0,88.25715347454478,630000, Dubai Silicon Oasis
2.0,2.0,113.52657004830918,1290000, Jumeirah Lake Towers (JLT)
1.0,2.0,78.59531772575251,800000, DAMAC Hills (Akoya by DAMAC)
3.0,2.0,243.21813452248236,2475000, The Lakes
1.0,2.0,92.9022668153103,599999, Jumeirah Village Circle (JVC)
3.0,1.0,230.39762170196954,1790000, Jumeirah Heights
3.0,3.0,93.92419175027871,898000, Wasl Gate
2.0,3.0,277.77777777777777,3899888, Dubai Marina
4.0,4.0,234.48532144184318,1900000, Reem
1.0,1.0,103.86473429951691,1549000, Jumeirah
2.0,3.0,110.27499070977332,1974888, Dubai Harbour
1.0,2.0,70.97733184689707,985000, Jumeirah Lake Towers (JLT)
1.0,1.0,120.40133779264215,2100000, Palm Jumeirah
5.0,6.0,1115.4775176514308,14000000, Palm Jumeirah
5.0,5.0,836.1204013377927,20000000, Emirates Hills
3.0,3.0,167.22408026755855,1000000, Akoya Oxygen
2.0,3.0,155.05388331475288,1226523, Jumeirah Village Circle (JVC)
0.6,1.0,48.03047194351542,985000, Business Bay
0.6,1.0,37.16090672612412,450000, Jumeirah Lake Towers (JLT)
4.0,5.0,500.27870680044595,4500000, Jumeirah Islands
3.0,4.0,201.0405053883315,3100000, Bur Dubai
7.0,7.0,855.8156819026385,14000000, Dubai Hills Estate
2.0,3.0,174.47045707915274,2910900, Jumeirah
1.0,2.0,73.20698625046451,852000, Jumeirah Village Circle (JVC)
1.0,1.0,62.987736900780384,919244, Dubai Hills Estate
3.0,3.0,93.92419175027871,898000, Wasl Gate
1.0,2.0,81.28948346339651,1400000, Palm Jumeirah
1.0,2.0,78.96692679301376,470000, Dubai Sports City
5.0,6.0,724.6376811594204,5388000, Jumeirah Golf Estate
6.0,7.0,1161.2783351913788,17995000, Emirates Hills
3.0,3.0,148.64362690449647,1950000, Dubai Marina
1.0,1.0,60.293571163136384,440000, Dubai Silicon Oasis
3.0,3.0,209.77331846897064,1290000, Town Square
2.0,3.0,201.87662578966928,2000000, Green Community
0.6,1.0,46.45113340765515,315000, Dubai Production City (IMPZ)
1.0,2.0,104.88665923448532,615000, Remraam
4.0,3.0,353.77183203270164,2500000, Mudon
0.6,1.0,34.00222965440357,471000, Arjan
7.0,8.0,696.7670011148273,13999999, The Lakes
2.0,2.0,86.49201040505389,830888, Town Square
2.0,3.0,131.45670754366407,1075000, Al Furjan
1.0,1.0,75.62244518766258,1364000, Business Bay
5.0,6.0,572.0921590486809,4400000, The Villa
2.0,4.0,237.82980304719436,1699000, DAMAC Hills (Akoya by DAMAC)
3.0,4.0,198.25343738387218,1450000, Town Square
3.0,5.0,165.55183946488296,2025000, Al Sufouh
0.6,1.0,34.838350055741365,1080000, Palm Jumeirah
3.0,3.0,224.73058342623563,1800000, Al Furjan
4.0,3.0,344.01709401709405,4200000, The Lakes
1.0,1.0,23.318468970642886,793682, Jumeirah
6.0,7.0,429.3942772203642,6330888, Arabian Ranches
2.0,3.0,139.44630248978075,1084018, Dubai Silicon Oasis
2.0,3.0,145.20624303233,1800000, Business Bay
3.0,4.0,373.4671125975474,4300999, Jumeirah
1.0,1.0,70.60572277963583,950000, The Views
4.0,5.0,588.8145670754367,10400000, Al Barari
0.6,1.0,40.22668153102936,825000, Business Bay
0.6,1.0,27.499070977331847,427000, Barsha Heights (Tecom)
4.0,4.0,641.0256410256411,9500000, Al Barari
1.0,2.0,106.28019323671498,1250000, Palm Jumeirah
2.0,3.0,93.83128948346341,595000, Jumeirah Village Circle (JVC)
5.0,4.0,450.48309178743966,4999888, Arabian Ranches
4.0,3.0,181.1594202898551,1700000, Arabian Ranches 2
6.0,7.0,1385.916016350799,11000000, Al Barari
2.0,2.0,164.9944258639911,1100000, Jumeirah Lake Towers (JLT)
1.0,1.0,91.32292827945003,940000, Business Bay
1.0,2.0,108.2311408398365,600000, Dubai Silicon Oasis
3.0,5.0,180.23039762170197,2200000, Dubai Marina
5.0,6.0,371.6090672612412,6900000, Palm Jumeirah
0.6,1.0,43.94277220364177,700000, Business Bay
0.6,1.0,32.98030471943515,359000, Dubailand
3.0,3.0,230.0260126347083,2800000, Palm Jumeirah
1.0,2.0,79.98885172798217,990000, The Views
5.0,7.0,468.8777406168711,3450000, Nad Al Sheba
3.0,5.0,320.3270159791899,3406000, Dubai Festival City
2.0,2.0,99.68413229282795,904888, Town Square
3.0,3.0,152.35971757710888,2390000, Dubai Marina
2.0,2.0,84.35525826830175,910888, Town Square
0.6,1.0,68.00445930880714,1300000, DIFC
3.0,3.0,228.1679672984021,1900000, The Springs
1.0,2.0,76.17985878855444,1981000, Bluewaters Island
1.0,1.0,64.9386845039019,680000, Dubai Marina
0.6,1.0,32.4228911185433,408000, Jumeirah Village Circle (JVC)
1.0,2.0,95.41062801932368,880000, Jumeirah Lake Towers (JLT)
0.6,1.0,44.964697138610184,240000, International City
5.0,5.0,445.93088071348944,3600000, The Villa
5.0,6.0,321.44184318097365,3200000, Jumeirah Golf Estate
2.0,2.0,86.95652173913044,1400000, Jumeirah Lake Towers (JLT)
5.0,5.0,337.69973987365296,2400000, Dubailand
1.0,2.0,77.10888145670755,750000, Jumeirah Lake Towers (JLT)
2.0,3.0,130.06317354143442,1080000, Al Furjan
1.0,2.0,79.52434039390562,984986, Arjan
2.0,3.0,110.27499070977332,1150000, Jumeirah Lake Towers (JLT)
2.0,2.0,249.9070977331847,1950000, Jumeirah Village Triangle (JVT)
3.0,4.0,273.4113712374582,1353500, Dubai South
5.0,6.0,468.8777406168711,3450000, Nad Al Sheba
6.0,6.0,389.44630248978075,3600000, Dubailand
2.0,2.0,124.4890375325158,1510000, The Views
1.0,1.0,46.45113340765515,540000, Town Square
1.0,1.0,44.68599033816425,538888, Town Square
1.0,1.0,176.51430694908956,2350000, Al Barari
4.0,5.0,312.8948346339651,3703888, Dubai Hills Estate
1.0,1.0,63.638052768487555,440000, Jumeirah Village Circle (JVC)
3.0,4.0,237.82980304719436,1249999, Reem
1.0,2.0,65.03158677071721,700000, Bur Dubai
3.0,4.0,253.15867707172058,1775000, Al Furjan
3.0,4.0,247.58454106280195,1871888, Reem
1.0,2.0,101.17056856187291,650000, Dubai Silicon Oasis
4.0,5.0,307.4136008918618,2150000, Wasl Gate
1.0,2.0,82.9617242660721,820000, Jumeirah Village Circle (JVC)
2.0,2.0,250.8361204013378,1950000, Jumeirah Village Circle (JVC)
4.0,2.0,334.4481605351171,4200000, The Lakes
1.0,2.0,91.88034188034189,1300000, Business Bay
3.0,3.0,185.8045336306206,1300000, Arabian Ranches 3
2.0,3.0,89.92939427722037,850000, Jumeirah Lake Towers (JLT)
3.0,4.0,307.3206986250465,1250000, Jumeirah Village Circle (JVC)
3.0,4.0,203.8275733927908,1300000, Town Square
1.0,2.0,105.5369751021925,650000, Town Square
5.0,5.0,435.9903381642512,18900000, Palm Jumeirah
1.0,1.0,60.10776662950576,570000, Town Square
5.0,5.0,514.0282422891119,4600000, Jumeirah Golf Estate
3.0,4.0,302.9542920847269,4800000, Jumeirah Golf Estate
1.0,2.0,97.54738015607582,540000, Dubai Sports City
1.0,2.0,76.17985878855444,450000, Liwan
2.0,3.0,116.3136380527685,1688000, Al Barari
2.0,3.0,97.08286882199926,1450000, Business Bay
0.6,1.0,46.35823114083984,360000, Dubai Production City (IMPZ)
1.0,2.0,79.61724266072093,915000, Arjan
0.6,1.0,49.05239687848384,633168, Jumeirah Village Circle (JVC)
0.6,1.0,34.2809364548495,260000, Dubai Production City (IMPZ)
1.0,1.0,57.971014492753625,502200, Dragon City
6.0,7.0,1764.3998513563731,29950000, Emirates Hills
1.0,1.0,104.51505016722409,1765643, Business Bay
1.0,2.0,120.77294685990339,1300000, Dubai Marina
1.0,2.0,75.25083612040135,720000, Jumeirah Village Circle (JVC)
1.0,2.0,85.74879227053141,1200000, Business Bay
2.0,3.0,140.28242289111856,1760000, DAMAC Hills (Akoya by DAMAC)
2.0,2.0,69.02638424377555,1051000, Dubai Hills Estate
0.6,1.0,55.64845782237087,565000, DAMAC Hills (Akoya by DAMAC)
5.0,6.0,660.8138238573022,8261348, The Villa
4.0,4.0,454.477889260498,3200000, Jumeirah Park
4.0,3.0,244.05425492382017,2200000, Arabian Ranches
4.0,5.0,316.7038275733928,4419000, DAMAC Hills (Akoya by DAMAC)
3.0,4.0,284.4667409884801,1425000, DAMAC Hills (Akoya by DAMAC)
4.0,4.0,227.3318468970643,1690888, Town Square
1.0,2.0,87.88554440728355,600000, Dubai Sports City
6.0,7.0,769.7881828316612,12500000, Dubai Hills Estate
1.0,2.0,115.19881085098477,1275000, Old Town
6.0,7.0,1181.0665180230399,8750000, Al Barari
1.0,2.0,79.52434039390562,699990, DAMAC Hills (Akoya by DAMAC)
3.0,2.0,250.8361204013378,2249950, The Springs
1.0,3.0,155.33259011519883,1275000, Jumeirah Village Circle (JVC)
5.0,7.0,323.2069862504645,3200000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,100.70605722779636,1371993, Meydan City
1.0,2.0,90.11519881085098,850000, Jumeirah Village Circle (JVC)
2.0,3.0,183.57487922705315,1752828, Jumeirah Village Circle (JVC)
3.0,4.0,246.56261612783354,1724944, Jumeirah Village Circle (JVC)
1.0,2.0,96.06094388703085,999888, Business Bay
1.0,2.0,80.45336306205871,700000, Jumeirah Village Circle (JVC)
4.0,5.0,888.2385730211818,6200000, The Meadows
1.0,2.0,88.62876254180603,575000, Dubai Sports City
2.0,3.0,147.1571906354515,2700000, Jumeirah Beach Residence (JBR)
1.0,2.0,74.41471571906355,460000, Jumeirah Village Circle (JVC)
0.6,1.0,31.67967298402081,409200, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,68.19026384243776,410000, Dubai Sports City
1.0,2.0,70.79152731326644,1299171, Mohammad Bin Rashid City
6.0,7.0,769.7881828316612,11000000, Dubai Hills Estate
1.0,2.0,76.08695652173914,990000, Al Sufouh
2.0,2.0,92.53065774804905,1399888, Dubai Hills Estate
5.0,6.0,640.0037160906727,9582888, Dubai Hills Estate
2.0,3.0,139.35340022296546,3400000, Jumeirah Beach Residence (JBR)
1.0,2.0,71.90635451505017,974361, Dubai Science Park
4.0,5.0,408.7699739873653,3849899, Arabian Ranches 2
2.0,3.0,134.70828688219993,1250000, Dubai Investment Park (DIP)
2.0,3.0,137.58825715347456,1680000, Dubai Marina
0.6,1.0,52.76848755109625,411578, Jumeirah Village Circle (JVC)
5.0,7.0,714.8829431438128,5489999, Jumeirah Golf Estate
1.0,2.0,64.65997770345597,847000, Downtown Jebel Ali
0.6,1.0,29.821627647714607,1080000, Palm Jumeirah
1.0,2.0,70.60572277963583,425000, Dubai Silicon Oasis
2.0,3.0,132.85024154589374,1050000, Jumeirah Lake Towers (JLT)
1.0,2.0,74.32181345224824,530000, Dubai Silicon Oasis
8.0,11.0,3024.4332961724267,75000000, Emirates Hills
0.6,1.0,34.09513192121888,340000, Al Furjan
6.0,7.0,1219.713861018209,12495000, Jumeirah Golf Estate
2.0,2.0,127.92642140468229,1390000, Dubai Marina
3.0,4.0,165.64474173169828,2000000, Al Sufouh
3.0,4.0,325.15793385358603,2299999, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,41.527313266443706,713611, Business Bay
1.0,2.0,45.893719806763286,731888, Dubai Hills Estate
2.0,3.0,127.1832032701598,1619990, Jumeirah Village Circle (JVC)
2.0,3.0,154.40356744704573,2030000, DIFC
2.0,2.0,124.02452619843925,790000, Jumeirah Village Circle (JVC)
3.0,4.0,207.6365663322185,2500000, Business Bay
1.0,2.0,115.57041991824602,670000, Jumeirah Village Circle (JVC)
2.0,3.0,111.48272017837236,1710000, Palm Jumeirah
1.0,2.0,75.43664065403196,1100000, The Views
0.6,1.0,35.67447045707915,300000, Dubai Sports City
4.0,5.0,485.8788554440729,4195000, Jumeirah Islands
2.0,4.0,205.40691192865108,2137000, Dubai Festival City
1.0,2.0,79.71014492753623,1550000, Dubai Marina
3.0,5.0,208.28688219992569,2475000, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,66.7038275733928,1062888, Dubai Hills Estate
2.0,2.0,125.97547380156077,1918888, Dubai Hills Estate
1.0,1.0,120.30843552582684,2150000, Palm Jumeirah
4.0,5.0,244.70457079152732,1924000, Dubailand
0.6,1.0,38.64734299516908,475000, Arjan
2.0,1.0,83.61204013377927,1000000, Dubai Hills Estate
2.0,2.0,92.9022668153103,800000, Al Furjan
1.0,2.0,72.83537718320328,969999, Bur Dubai
2.0,3.0,82.59011519881085,760278, Jumeirah Village Circle (JVC)
1.0,1.0,74.32181345224824,750000, Jumeirah Lake Towers (JLT)
4.0,5.0,557.5994054254924,6975000, Jumeirah Golf Estate
3.0,3.0,240.709773318469,2950000, The Greens
2.0,2.0,136.93794128576738,1800000, Business Bay
3.0,3.0,227.05314009661836,1800000, Dubai Sports City
2.0,3.0,137.3095503530286,1799000, The Views
2.0,2.0,277.9635823114084,1800000, Jumeirah Village Triangle (JVT)
6.0,6.0,1224.9163879598664,13500000, Dubai Hills Estate
2.0,3.0,109.81047937569677,730000, Dubai Sports City
2.0,3.0,117.80007432181345,1600000, Jumeirah Beach Residence (JBR)
5.0,5.0,418.06020066889636,3650000, The Villa
2.0,2.0,107.85953177257525,800000, Remraam
5.0,6.0,323.2069862504645,3500000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,68.74767744332962,350000, International City
2.0,3.0,142.6978818283166,1399828, Jumeirah Village Circle (JVC)
3.0,5.0,334.4481605351171,2100000, Jumeirah Village Circle (JVC)
5.0,5.0,944.6302489780751,4280000, The Villa
1.0,2.0,75.25083612040135,830000, Business Bay
1.0,2.0,77.48049052396878,1368015, Business Bay
4.0,5.0,741.3600891861762,3700000, Jumeirah Park
4.0,5.0,436.64065403195843,4950000, Jumeirah Golf Estate
0.6,1.0,50.72463768115942,365000, Jumeirah Village Circle (JVC)
3.0,4.0,270.25269416573764,2940000, Jumeirah Golf Estate
3.0,5.0,224.8234856930509,1800000, Al Furjan
3.0,4.0,202.52694165737645,3300000, Dubai Marina
4.0,5.0,464.5113340765515,8950000, Palm Jumeirah
