Address,Area,Rooms,Bathrooms,Garage Cars,Price
"Travessa Fonte Grande - Industrial, Aracaju - SE",68,1,1,"
                  --
                ","
115034
"
Barra dos Coqueiros - SE,200,3,2,2,"
473696
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450082
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195073
"
"Avenida José Vicente de Almeida, 150 - Aruana, Aracaju - SE",233,3,5,4,"
970011
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450146
"
"Avenida Inácio Barbosa - Zona de Expansao Mosqueiro, Aracaju - SE",203,4,4,2,"
680014
"
"Rua Lauro Azevedo de Souza - Bugio, Aracaju - SE",179,3,2,2,"
295065
"
"Rua Jornalista Paulo Costa - Atalaia, Aracaju - SE",280,4,5,5,"
850176
"
"Rua Doutor Silvio Cabral de Santana - Aruana, Aracaju - SE",311,4,4,4,"
2500056
"
"José Conrado de Araújo, Aracaju - SE",90,2,1,2,"
215000
"
"Rua Santo Agostinho, 55 - Farolândia, Aracaju - SE",1350,4,4,5,"
2000083
"
"Rua Albino Rufino de Santana, 30 - Farolândia, Aracaju - SE",260,4,4,2,"
550000
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195184
"
"Rua Doutor Silvio Cabral de Santana - Aruana, Aracaju - SE",311,4,4,4,"
2500198
"
"Rua Zaqueu Brandão, 736 - São José, Aracaju - SE",140,3,1,1,"
389000
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450091
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550070
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450006
"
Nossa Senhora das Dores - SE,190,3,2,1,"
170104
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670110
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195014
"
"Rua Engenheiro Jorge de Oliveira Neto - Coroa do Meio, Aracaju - SE",200,4,4,4,"
900162
"
"Rua T, 1 - Aruana, Aracaju - SE",200,2,1,1,"
220000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250018
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550176
"
"Rua de Riachão - Suíssa, Aracaju - SE",174,3,1,"
                  --
                ","
190193
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195005
"
"Rua Lauro Azevedo de Souza, 78 - Bugio, Aracaju - SE",180,3,2,2,"
275080
"
"Rua Sergipe - Siqueira Campos, Aracaju - SE",283,3,2,2,"
350111
"
"Rua das Bromélias, 50 - Aeroporto, Aracaju - SE",200,3,2,1,"
490145
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550031
"
"Rua Três, 1 - Aruana, Aracaju - SE",280,3,5,4,"
1750138
"
"Travessa Fonte Grande - Industrial, Aracaju - SE",68,1,1,"
                  --
                ","
115194
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195113
"
"Rua João Matos Carvalho, 0 - Farolândia, Aracaju - SE",87,3,1,1,"
280000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250188
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250042
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450183
"
"Rua Acre, 857 - Siqueira Campos, Aracaju - SE",655,2,2,"
                  --
                ","
1000000
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195150
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450025
"
"Rua Deputado Matos Teles - Luzia, Aracaju - SE",130,3,3,1,"
365101
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550152
"
"Rua Luiz Leite Monteiro de Oliveira, 386 - Aruana, Aracaju - SE",400,6,4,3,"
1700000
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550001
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550043
"
"Rua Senador Rollemberg, 483 - São José, Aracaju - SE",150,5,3,"
                  --
                ","
750000
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450084
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195093
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550142
"
"Rua Professor Jackson Sales Santos, 100 - Aeroporto, Aracaju - SE",150,3,2,2,"
398151
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450160
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195123
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195146
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550174
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550063
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550132
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550048
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550024
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550094
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550199
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550147
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550087
"
"Rua Joana dos Santos Aragão - Farolândia, Aracaju - SE",230,3,3,2,"
550018
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195152
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195119
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195160
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195099
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195137
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195017
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195150
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195059
"
Nossa Senhora do Socorro - SE,140,2,1,2,"
195136
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450121
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450015
"
"Rua Laís Grangeiro de Queiroz - Inácio Barbosa, Aracaju - SE",400,1,1,"
                  --
                ","
400111
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250174
"
"Rua Aristides Bispo, 283 - Getúlio Vargas, Aracaju - SE",110,2,2,1,"
285000
"
"Rua Maria Cécilia dos Santos, 1 - Farolândia, Aracaju - SE",120,3,3,2,"
520000
"
"Coroa do Meio, Aracaju - SE",100,3,4,5,"
700000
"
"Rua C, 7785 - Santos Dumont, Aracaju - SE",110,3,2,1,"
250077
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100150
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250063
"
"Rua José Cunha Alcântara - Farolândia, Aracaju - SE",120,3,1,2,"
520046
"
"Rua Francisco Rabelo Leite Neto - Atalaia, Aracaju - SE",600,4,8,6,"
1500000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250089
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100153
"
"Rua Aristides Bispo, 283 - Getúlio Vargas, Aracaju - SE",110,2,2,1,"
285000
"
"Avenida Inácio Barbosa, 0 - sao-jose-dos-naufragos, Aracaju - SE",1200,3,6,8,"
1600000
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450003
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450086
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100008
"
"Rua Manoel Espírito Santo, 143 - Grageru, Aracaju - SE",413,3,4,2,"
850000
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100074
"
"Rua José Cunha Alcântara - Farolândia, Aracaju - SE",120,3,1,2,"
520170
"
"Rua dos Flamboyants, 22 - Inácio Barbosa, Aracaju - SE",252,4,4,4,"
810000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250200
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100014
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100044
"
"Rua José Cunha Alcântara - Farolândia, Aracaju - SE",120,3,1,2,"
520150
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250183
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100033
"
"Avenida Inácio Barbosa, 00 - Zona de Expansao Mosqueiro, Aracaju - SE",203,4,4,2,"
680070
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450098
"
"Rua Maruim - Centro, Aracaju - SE",330,2,5,"
                  --
                ","
680123
"
"Avenida Conselheiro João Moreira Filho, 1640 - Coroa do Meio, Aracaju - SE",241,7,3,3,"
800000
"
"Rua José Cunha Alcântara - Farolândia, Aracaju - SE",120,3,1,2,"
520037
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450194
"
"Rua Antônio Fernandes Santos, 888 - Matapoã, Aracaju - SE",400,4,3,8,"
350000
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670051
"
"Rua Antônio de Pádua Araújo, 100 - Grageru, Aracaju - SE",150,2,1,1,"
300000
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100021
"
"Travessa Fonte Grande - Industrial, Aracaju - SE",68,1,1,"
                  --
                ","
115104
"
"Rua José Cunha Alcântara - Farolândia, Aracaju - SE",120,3,1,2,"
520081
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100013
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100158
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100083
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330184
"
"Travessa Fonte Grande - Industrial, Aracaju - SE",68,1,1,"
                  --
                ","
115129
"
"Rua Nivaldo dos Reis da Silva, 195 - Lamarão, Aracaju - SE",165,3,2,1,"
210000
"
"Rua Praia de Atalaia Nova, 1000 - Aruana, Aracaju - SE",250,2,1,2,"
220000
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100087
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100063
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100138
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100087
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100199
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1100119
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450070
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450078
"
"Avenida José Vicente de Almeida, 150 - Aruana, Aracaju - SE",198,3,3,2,"
890333
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250038
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330059
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250188
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670095
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330147
"
"Rua Jornalista Paulo Costa, 235 - Atalaia, Aracaju - SE",280,4,2,3,"
850000
"
"Avenida Pedro Calazans - Getúlio Vargas, Aracaju - SE",110,3,2,1,"
450000
"
"Travessa São Francisco - Pereira Lobo, Aracaju - SE",145,3,2,4,"
390001
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670126
"
"São Conrado, Aracaju - SE",300,3,2,3,"
410000
"
"Rua Hamilton Lopes Galvão, 238 - Farolândia, Aracaju - SE",200,3,3,2,"
465000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250127
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450045
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670001
"
"Rua Ecologista Chico Mendes - Farolândia, Aracaju - SE",360,5,5,2,"
840111
"
"São Conrado, Aracaju - SE",162,3,2,1,"
270000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250009
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250091
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250138
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250196
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250015
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250023
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250100
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250188
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250159
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250066
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250078
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250104
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250175
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250102
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250112
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250199
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250159
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250109
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250035
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250055
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450010
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670004
"
"Rua Maria Valdeir Nascimento Lins, 99 - Grageru, Aracaju - SE",360,3,3,3,"
670000
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330163
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670010
"
"Rua Maruim, 437 - Cirurgia, Aracaju - SE",128,4,3,2,"
507000
"
"Rodovia dos Náufragos - Matapoã, Aracaju - SE",280,4,4,2,"
680174
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330015
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450054
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670170
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250189
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250137
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250133
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250180
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250120
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250033
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250087
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250162
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250091
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250126
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250115
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250149
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250022
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250168
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250089
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250155
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250170
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250178
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250003
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330179
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670005
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330013
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450089
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250123
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250042
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250197
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250078
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250023
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330109
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250008
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250041
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250143
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250106
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250199
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250007
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250155
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250195
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250189
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250004
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250020
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250105
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250125
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250064
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250120
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250187
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250073
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330171
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330090
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330026
"
Nossa Senhora das Dores - SE,500,3,2,3,"
330200
"
São Cristóvão - SE,400,5,3,2,"
750187
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670071
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670032
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670001
"
"Rua Josafá Simões Mariu, 001 - Luzia, Aracaju - SE",234,4,3,3,"
600000
"
"Coroa do Meio, Aracaju - SE",529,4,2,5,"
1700000
"
"Rua Ribeirópolis, 458412 - Suíssa, Aracaju - SE",300,5,4,1,"
400000
"
"Avenida Carlos Burlamarqui, 523 - Centro, Aracaju - SE",200,4,3,4,"
275000
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450037
"
"Rua Aristides Bispo, 52 - Getúlio Vargas, Aracaju - SE",110,2,2,1,"
285000
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670098
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670160
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670086
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670016
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670022
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670168
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670041
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450140
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670049
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670137
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670179
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670004
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670096
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670187
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670182
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670093
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670039
"
"São Conrado, Aracaju - SE",160,3,2,1,"
270000
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670108
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670179
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670095
"
"Rodovia dos Náufragos - Matapoã, Aracaju - SE",280,4,4,2,"
680066
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670112
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670086
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670071
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670188
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670142
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670035
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670178
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670166
"
"Rua Amazonas, 638 - Siqueira Campos, Aracaju - SE",180,5,3,1,"
370000
"
"Avenida Melício Machado, 3700 - Aeroporto, Aracaju - SE",434,4,5,3,"
680101
"
"Avenida Lions Club - Atalaia, Aracaju - SE",177,3,2,2,"
670024
"
"Rua Luiz Antônio Silveira Teixeira - Jabotiana, Aracaju - SE",92,3,3,2,"
450053
"
"Rua Pureza Bonfim, 64 - Santos Dumont, Aracaju - SE",10,2,2,1,"
250000
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1300015
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250083
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250069
"
"Rua Marcolino Messias Ramos, (130-08) - Farolândia, Aracaju - SE",10,3,2,1,"
350000
"
"Rua General Joaquim Inácio, 340 - Dezoito do Forte, Aracaju - SE",80,1,1,1,"
200000
"
"Rua Verde Cinza, 90 - Lamarão, Aracaju - SE",90,2,1,1,"
120000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250109
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250092
"
"Rua João Melo, 0 - Luzia, Aracaju - SE",120,2,4,2,"
325000
"
"Avenida Presidente Tancredo Neves - Jabotiana, Aracaju - SE",270,3,4,3,"
450085
"
"Rua Dois, 0 - Coroa do Meio, Aracaju - SE",160,3,1,"
                  --
                ","
699000
"
"Rua Cláudio Batista, 680 - Santo Antônio, Aracaju - SE",150,3,1,"
                  --
                ","
95000
"
Barra dos Coqueiros - SE,207,3,4,2,"
990060
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750096
"
"Rua dos Cocos, 41 - Aeroporto, Aracaju - SE",100,3,1,1,"
240000
"
"Avenida Melício Machado - Aeroporto, Aracaju - SE",320,5,5,2,"
680190
"
Itaporanga D'Ajuda - SE,100,3,2,5,"
250066
"
"Centro, Aracaju - SE",211,2,3,"
                  --
                ","
300000
"
"Jabotiana, Aracaju - SE",200,4,3,3,"
550000
"
"Avenida Doutor Tarcísio Daniel dos Santos - Farolândia, Aracaju - SE",250,5,3,1,"
480190
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250132
"
"Rua Carlos Gomes, 196 - Farolândia, Aracaju - SE",180,3,2,1,"
315000
"
"Atalaia, Aracaju - SE",240,5,4,5,"
740000
"
"Rua Dois, 0 - Coroa do Meio, Aracaju - SE",160,3,2,"
                  --
                ","
699000
"
"Rua Dois, 0 - Coroa do Meio, Aracaju - SE",160,3,1,"
                  --
                ","
699000
"
"Avenida Doutor Francisco Moreira, 1290 - Luzia, Aracaju - SE",300,3,3,3,"
490000
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750177
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250061
"
"Rua Ecologista Chico Mendes - Farolândia, Aracaju - SE",360,5,5,2,"
840025
"
"Avenida José Vicente de Almeida - Aruana, Aracaju - SE",600,5,5,3,"
1800039
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750064
"
"Avenida Doutor Tarcísio Daniel dos Santos - Farolândia, Aracaju - SE",250,5,3,1,"
480129
"
"Coroa do Meio, Aracaju - SE",605,3,3,10,"
840000
"
"Rua Odílio Laureano Costa, 84 - São Conrado, Aracaju - SE",10,4,4,"
                  --
                ","
550000
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750070
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250163
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1300069
"
"Rua Josafá Simões Mariu - Luzia, Aracaju - SE",240,4,3,3,"
600054
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1300143
"
"Rua Josafá Simões Mariu, 79 - Luzia, Aracaju - SE",235,4,3,3,"
600000
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250141
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750092
"
"Inácio Barbosa, Aracaju - SE",256,5,4,2,"
400000
"
"Avenida Doutor Tarcísio Daniel dos Santos - Farolândia, Aracaju - SE",250,5,3,1,"
480018
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750063
"
"Jabotiana, Aracaju - SE",160,3,1,1,"
220000
"
"Atalaia, Aracaju - SE",280,3,1,3,"
850000
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750035
"
"Rua Três - Aruana, Aracaju - SE",280,3,5,4,"
1750101
"
"Avenida José Vicente de Almeida, 150 - Aruana, Aracaju - SE",233,3,5,4,"
970022
"
"Avenida Doutor Tarcísio Daniel dos Santos - Farolândia, Aracaju - SE",250,5,3,1,"
480147
"
"Avenida Doutor Tarcísio Daniel dos Santos - Farolândia, Aracaju - SE",250,5,3,1,"
480160
"
"Rua de Riachão - Suíssa, Aracaju - SE",174,3,1,"
                  --
                ","
190049
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1300008
"
"Rua Seis - Soledade, Aracaju - SE",100,3,3,1,"
250052
"
"Rua Niceu Dantas - Atalaia, Aracaju - SE",520,5,5,1,"
1300082
"
